"","policy_id","exposure","driver_age","vehicle_age","gender","car_type","region","no_claim_discount","claim_count","avg_claim_sev","total_claim_cost"
"36524",36524,0.909966054023243,57,3.6,"F","SUV","Metro","20%",0,0,0
"36525",36525,0.984440618660301,18,10.5,"M","Sedan","Suburban","40%",0,0,0
"36526",36526,0.559310976648703,34,20,"M","Commercial","Metro","40%",0,0,0
"36527",36527,0.640539105865173,30,8.2,"F","Sedan","Metro","60%",0,0,0
"36528",36528,0.634992953273468,18,2.1,"F","SUV","Rural","40%",0,0,0
"36529",36529,0.987059603910893,43,11,"M","Commercial","Metro","40%",0,0,0
"36530",36530,0.529570944956504,70,2.8,"F","SUV","Metro","0%",0,0,0
"36531",36531,0.569019099930301,32,3.2,"F","SUV","Rural","0%",0,0,0
"36532",36532,0.996400459087454,38,6,"M","Sedan","Suburban","40%",0,0,0
"36533",36533,0.772159272688441,42,0,"F","SUV","Metro","40%",0,0,0
"36534",36534,0.907159421942197,39,3.3,"M","Luxury","Metro","60%",0,0,0
"36535",36535,0.812967337085865,38,0.5,"F","Sedan","Metro","40%",0,0,0
"36536",36536,0.791168627329171,54,10.3,"F","Sedan","Suburban","40%",0,0,0
"36537",36537,0.717753410921432,49,3.8,"F","SUV","Metro","40%",0,0,0
"36538",36538,0.883896250394173,34,3.5,"F","Sedan","Suburban","40%",0,0,0
"36539",36539,0.571690174983814,25,0.1,"M","Sedan","Rural","20%",0,0,0
"36540",36540,0.556331896455958,40,0.3,"F","Sedan","Metro","60%",0,0,0
"36541",36541,0.883514299988747,42,3.2,"M","Commercial","Suburban","60%",0,0,0
"36542",36542,0.854724914999679,32,16.7,"F","Sedan","Metro","20%",0,0,0
"36543",36543,0.901301527628675,48,7.9,"F","Sedan","Metro","40%",0,0,0
"36544",36544,0.745217284187675,21,0.9,"M","Sedan","Metro","60%",0,0,0
"36545",36545,0.852241137414239,42,4.5,"M","SUV","Suburban","20%",0,0,0
"36546",36546,0.572182400850579,41,3.2,"F","SUV","Metro","0%",0,0,0
"36547",36547,0.713262269855477,32,1.2,"F","Commercial","Suburban","40%",0,0,0
"36548",36548,0.540230301907286,21,7.5,"M","Sedan","Suburban","40%",0,0,0
"36549",36549,0.826211179723032,39,0.6,"M","SUV","Suburban","20%",0,0,0
"36550",36550,0.537802620441653,48,2.6,"M","SUV","Metro","60%",0,0,0
"36551",36551,0.671833947882988,45,1.7,"F","Commercial","Metro","20%",0,0,0
"36552",36552,0.86757110839244,34,0.8,"F","Commercial","Rural","60%",0,0,0
"36553",36553,0.511541900457814,41,7.8,"F","Sedan","Metro","40%",0,0,0
"36554",36554,0.656470202142373,37,3,"F","Sedan","Metro","60%",0,0,0
"36555",36555,0.777318849693984,22,0.3,"F","SUV","Suburban","20%",0,0,0
"36556",36556,0.657710435567424,43,0.3,"M","Sedan","Metro","20%",0,0,0
"36557",36557,0.759817730286159,53,2.4,"F","SUV","Metro","40%",0,0,0
"36558",36558,0.548203529207967,69,9.5,"F","Commercial","Metro","40%",0,0,0
"36559",36559,0.767540105967782,21,0.8,"M","Sedan","Metro","60%",0,0,0
"36560",36560,0.808325596037321,46,13.2,"F","Sedan","Rural","40%",0,0,0
"36561",36561,0.640233168844134,45,4.8,"F","Commercial","Metro","20%",0,0,0
"36562",36562,0.708453048137017,36,9.8,"M","Commercial","Suburban","20%",1,3835.63636157255,3835.63636157255
"36563",36563,0.706993451807648,49,3.8,"M","Sedan","Metro","40%",0,0,0
"36564",36564,0.799892812618054,46,2.4,"F","Sedan","Metro","40%",0,0,0
"36565",36565,0.564827051945031,47,3.7,"F","Sedan","Metro","60%",0,0,0
"36566",36566,0.725869444780983,50,0.4,"M","SUV","Metro","20%",0,0,0
"36567",36567,0.506905381102115,61,5.3,"M","SUV","Rural","40%",0,0,0
"36568",36568,0.592416118364781,44,1.1,"F","Sedan","Metro","0%",0,0,0
"36569",36569,0.935567685519345,40,4.2,"M","Sedan","Metro","40%",0,0,0
"36570",36570,0.861707439296879,27,0.3,"F","Sedan","Rural","60%",0,0,0
"36571",36571,0.745472452836111,49,10.7,"F","Sedan","Rural","60%",0,0,0
"36572",36572,0.649860107339919,41,2.9,"F","Commercial","Suburban","0%",0,0,0
"36573",36573,0.931180036976002,51,3.5,"M","Sedan","Metro","0%",0,0,0
"36574",36574,0.776405323878862,28,8.6,"F","Sedan","Suburban","40%",0,0,0
"36575",36575,0.707521180971526,43,6.8,"M","Luxury","Suburban","20%",0,0,0
"36576",36576,0.876665872754529,31,0.4,"M","Sedan","Metro","60%",0,0,0
"36577",36577,0.762217732029967,31,8.5,"M","SUV","Metro","60%",0,0,0
"36578",36578,0.595677134930156,46,10.6,"F","Sedan","Suburban","60%",0,0,0
"36579",36579,0.934597462881356,28,5.8,"F","Luxury","Metro","40%",0,0,0
"36580",36580,0.920155003317632,65,1.7,"F","SUV","Metro","20%",0,0,0
"36581",36581,0.825283091864549,44,5.6,"M","SUV","Metro","40%",0,0,0
"36582",36582,0.959709531627595,48,3.9,"M","SUV","Rural","60%",0,0,0
"36583",36583,0.730558779439889,58,0.6,"M","Sedan","Suburban","0%",0,0,0
"36584",36584,0.729972791741602,26,3.9,"M","SUV","Metro","40%",0,0,0
"36585",36585,0.675653849029914,45,5.2,"M","Sedan","Metro","0%",0,0,0
"36586",36586,0.709626985364594,27,18.4,"M","Sedan","Metro","20%",0,0,0
"36587",36587,0.764047722797841,47,1.1,"F","Sedan","Suburban","60%",0,0,0
"36588",36588,0.933221996994689,41,6.1,"F","Sedan","Suburban","40%",0,0,0
"36589",36589,0.584952510893345,47,2.6,"F","SUV","Suburban","40%",0,0,0
"36590",36590,0.848375245463103,47,0.9,"F","Luxury","Suburban","20%",0,0,0
"36591",36591,0.751609613769688,30,13.6,"M","Commercial","Suburban","60%",0,0,0
"36592",36592,0.807800092617981,43,4.8,"M","SUV","Rural","20%",0,0,0
"36593",36593,0.645880135009065,56,4.3,"F","Sedan","Metro","0%",0,0,0
"36594",36594,0.596614072564989,39,2.4,"F","Sedan","Suburban","20%",0,0,0
"36595",36595,0.516183586558327,41,0.9,"F","Sedan","Rural","60%",0,0,0
"36596",36596,0.890565790468827,61,2.1,"M","Luxury","Metro","40%",1,5601.60364354389,5601.60364354389
"36597",36597,0.513625424122438,55,5.4,"F","Sedan","Metro","40%",0,0,0
"36598",36598,0.733749844017439,38,2.3,"F","SUV","Metro","0%",0,0,0
"36599",36599,0.851929333177395,25,0.1,"M","Sedan","Suburban","20%",0,0,0
"36600",36600,0.535770999849774,54,5.9,"F","Sedan","Rural","0%",0,0,0
"36601",36601,0.717894239351153,31,1.2,"M","Commercial","Metro","40%",0,0,0
"36602",36602,0.942381286644377,71,2.1,"F","Luxury","Suburban","40%",0,0,0
"36603",36603,0.868483736529015,29,0.8,"M","Sedan","Metro","60%",0,0,0
"36604",36604,0.723257013247348,32,9.5,"F","Sedan","Metro","40%",0,0,0
"36605",36605,0.565273058717139,56,0.5,"M","Sedan","Metro","60%",0,0,0
"36606",36606,0.656396369915456,50,1.3,"F","Luxury","Metro","0%",0,0,0
"36607",36607,0.620361341047101,25,1.3,"F","SUV","Suburban","0%",0,0,0
"36608",36608,0.535265571554191,18,2.9,"M","Sedan","Suburban","20%",0,0,0
"36609",36609,0.805190834216774,39,3.3,"F","SUV","Metro","20%",0,0,0
"36610",36610,0.938276030588895,58,3.4,"M","Luxury","Metro","40%",0,0,0
"36611",36611,0.61557301634457,18,2,"F","Sedan","Metro","20%",0,0,0
"36612",36612,0.911052569630556,53,6.4,"M","Sedan","Metro","40%",0,0,0
"36613",36613,0.669798266259022,41,2.4,"M","Commercial","Metro","40%",0,0,0
"36614",36614,0.652634451398626,52,2.2,"F","SUV","Metro","20%",0,0,0
"36615",36615,0.57839884236455,23,11.7,"F","SUV","Metro","60%",0,0,0
"36616",36616,0.662849143496715,52,2.3,"M","SUV","Metro","0%",0,0,0
"36617",36617,0.519352237461135,25,2.2,"M","Sedan","Suburban","20%",0,0,0
"36618",36618,0.881088091991842,33,4.2,"M","Sedan","Suburban","40%",0,0,0
"36619",36619,0.827247395296581,71,6.7,"F","Commercial","Metro","20%",0,0,0
"36620",36620,0.848404645803384,41,3.7,"M","SUV","Metro","0%",0,0,0
"36621",36621,0.872614077059552,50,0.2,"F","Luxury","Suburban","40%",1,3497.55544522338,3497.55544522338
"36622",36622,0.988856145530008,26,1,"M","SUV","Suburban","40%",0,0,0
"36623",36623,0.91983290493954,33,14.4,"M","SUV","Suburban","40%",0,0,0
"36624",36624,0.652829912723973,32,4.3,"M","Sedan","Metro","40%",0,0,0
"36625",36625,0.940409157425165,51,7.7,"F","Sedan","Metro","0%",0,0,0
"36626",36626,0.927356350119226,40,0.5,"F","Luxury","Metro","40%",0,0,0
"36627",36627,0.752396985772066,35,3.3,"F","SUV","Rural","20%",0,0,0
"36628",36628,0.557638726430014,36,12.1,"F","Sedan","Metro","60%",0,0,0
"36629",36629,0.985874240519479,51,6.2,"M","Sedan","Metro","60%",0,0,0
"36630",36630,0.551785127841868,39,0.4,"F","Sedan","Suburban","60%",0,0,0
"36631",36631,0.767580057145096,60,10.5,"M","SUV","Metro","20%",0,0,0
"36632",36632,0.510957419988699,48,9.1,"M","SUV","Metro","20%",0,0,0
"36633",36633,0.619145339704119,31,1.7,"F","Sedan","Suburban","40%",0,0,0
"36634",36634,0.77164116431959,24,6.3,"F","SUV","Metro","40%",0,0,0
"36635",36635,0.803146316320635,57,3.6,"M","Sedan","Metro","40%",0,0,0
"36636",36636,0.646734149428084,62,4.4,"F","SUV","Metro","20%",0,0,0
"36637",36637,0.915349834831432,52,8.1,"F","SUV","Metro","40%",0,0,0
"36638",36638,0.846387510071509,44,1.6,"F","Sedan","Metro","60%",0,0,0
"36639",36639,0.887199898366816,68,9.7,"M","Luxury","Metro","20%",0,0,0
"36640",36640,0.575943330070004,53,2,"M","SUV","Rural","20%",0,0,0
"36641",36641,0.522421985282563,45,10,"F","Sedan","Metro","20%",0,0,0
"36642",36642,0.795667309081182,35,1.2,"F","Luxury","Suburban","40%",0,0,0
"36643",36643,0.977954193367623,39,0.9,"M","Sedan","Suburban","0%",0,0,0
"36644",36644,0.806107247131877,51,0.1,"M","Sedan","Metro","20%",0,0,0
"36645",36645,0.517699032556266,37,4,"F","Luxury","Metro","20%",0,0,0
"36646",36646,0.804139828309417,51,0.5,"F","SUV","Metro","60%",0,0,0
"36647",36647,0.966946214321069,41,8.8,"M","SUV","Rural","60%",0,0,0
"36648",36648,0.905101224780083,48,4.5,"M","Sedan","Metro","0%",0,0,0
"36649",36649,0.80761006497778,45,1.4,"F","Luxury","Metro","0%",0,0,0
"36650",36650,0.77904191147536,61,0.2,"F","Commercial","Suburban","60%",0,0,0
"36651",36651,0.570755196153186,25,8.6,"F","SUV","Metro","40%",0,0,0
"36652",36652,0.717413588659838,44,9.9,"F","Sedan","Metro","20%",0,0,0
"36653",36653,0.808004111167975,18,0.1,"F","SUV","Metro","40%",0,0,0
"36654",36654,0.774879982229322,38,1.8,"M","Commercial","Suburban","40%",0,0,0
"36655",36655,0.966246146825142,43,4.4,"F","Sedan","Metro","0%",0,0,0
"36656",36656,0.614245586562902,29,0.2,"F","SUV","Suburban","20%",0,0,0
"36657",36657,0.872266629245132,28,12,"M","SUV","Metro","40%",0,0,0
"36658",36658,0.630227012909018,60,0.1,"M","SUV","Suburban","60%",0,0,0
"36659",36659,0.867574959411286,28,9.7,"F","Sedan","Metro","60%",0,0,0
"36660",36660,0.989671628456563,37,0.7,"M","Sedan","Metro","60%",0,0,0
"36661",36661,0.839163529453799,23,2.2,"F","Sedan","Rural","20%",0,0,0
"36662",36662,0.809553265222348,57,0.7,"M","Commercial","Metro","40%",0,0,0
"36663",36663,0.877375167794526,36,1,"M","SUV","Metro","40%",0,0,0
"36664",36664,0.74800651811529,42,0.2,"M","Sedan","Metro","0%",0,0,0
"36665",36665,0.97280705801677,32,2.3,"M","Commercial","Metro","0%",0,0,0
"36666",36666,0.850834625773132,47,3.3,"M","Sedan","Metro","40%",0,0,0
"36667",36667,0.985654969001189,37,5.8,"F","Sedan","Metro","20%",0,0,0
"36668",36668,0.896803369862027,26,1.4,"M","SUV","Rural","40%",0,0,0
"36669",36669,0.893576069967821,46,3.5,"F","Sedan","Metro","60%",0,0,0
"36670",36670,0.740692974650301,49,1.9,"F","SUV","Suburban","60%",0,0,0
"36671",36671,0.662755414145067,22,10.9,"F","Sedan","Suburban","40%",0,0,0
"36672",36672,0.805896807578392,52,1.2,"M","Sedan","Suburban","20%",0,0,0
"36673",36673,0.703248860663734,54,5.4,"F","Sedan","Rural","40%",0,0,0
"36674",36674,0.846501509542577,51,4.6,"M","Commercial","Suburban","60%",0,0,0
"36675",36675,0.873235913575627,41,2.3,"M","Sedan","Metro","20%",0,0,0
"36676",36676,0.549458717461675,41,1.8,"M","Sedan","Rural","60%",0,0,0
"36677",36677,0.557625975459814,29,0.4,"F","Sedan","Suburban","0%",0,0,0
"36678",36678,0.590498273377307,49,0.1,"F","Sedan","Metro","40%",0,0,0
"36679",36679,0.708129521110095,50,0.4,"F","Sedan","Metro","40%",0,0,0
"36680",36680,0.66971767519135,23,2.3,"M","SUV","Suburban","40%",0,0,0
"36681",36681,0.522997630643658,49,0.9,"M","Luxury","Metro","40%",0,0,0
"36682",36682,0.798184598330408,33,3.6,"F","Sedan","Suburban","20%",0,0,0
"36683",36683,0.621029670001008,62,5.6,"F","SUV","Suburban","60%",0,0,0
"36684",36684,0.684688829584047,32,5.1,"F","SUV","Metro","20%",0,0,0
"36685",36685,0.612866012263112,37,1.4,"F","Commercial","Metro","40%",0,0,0
"36686",36686,0.596380742732435,56,1.6,"F","Sedan","Suburban","40%",0,0,0
"36687",36687,0.532122010714374,47,3.5,"M","Sedan","Metro","60%",0,0,0
"36688",36688,0.500134178437293,49,1.5,"F","Commercial","Metro","20%",0,0,0
"36689",36689,0.705691461451352,46,20,"M","SUV","Rural","60%",0,0,0
"36690",36690,0.74118916108273,27,2.9,"M","Luxury","Metro","20%",0,0,0
"36691",36691,0.537979454617016,59,1.8,"F","SUV","Metro","40%",0,0,0
"36692",36692,0.818019718164578,45,0,"M","Luxury","Rural","20%",0,0,0
"36693",36693,0.863720049615949,69,2.9,"M","Sedan","Metro","20%",0,0,0
"36694",36694,0.82293415942695,39,1,"M","Luxury","Suburban","60%",0,0,0
"36695",36695,0.594582278514281,53,11.4,"F","Luxury","Metro","20%",0,0,0
"36696",36696,0.718260327004828,44,0.3,"F","SUV","Rural","0%",0,0,0
"36697",36697,0.863116609165445,40,2.5,"M","SUV","Suburban","40%",0,0,0
"36698",36698,0.986995053826831,18,3.6,"M","SUV","Suburban","0%",0,0,0
"36699",36699,0.573894343106076,18,0.8,"F","Sedan","Metro","40%",0,0,0
"36700",36700,0.960097236209549,55,4.9,"F","SUV","Metro","60%",0,0,0
"36701",36701,0.942455330514349,42,4,"F","Sedan","Metro","40%",0,0,0
"36702",36702,0.775982860592194,36,13.2,"M","Sedan","Suburban","60%",0,0,0
"36703",36703,0.790245438693091,26,6.5,"M","Sedan","Metro","40%",0,0,0
"36704",36704,0.987264455063269,43,2.2,"M","Sedan","Suburban","20%",0,0,0
"36705",36705,0.529001614195295,38,10.6,"M","SUV","Rural","0%",0,0,0
"36706",36706,0.640291778021492,22,0.6,"F","Sedan","Rural","20%",1,5569.06035457439,5569.06035457439
"36707",36707,0.59954453620594,29,3.4,"F","Sedan","Metro","60%",0,0,0
"36708",36708,0.537706690840423,55,9,"M","SUV","Suburban","40%",0,0,0
"36709",36709,0.601208649226464,27,2,"M","SUV","Suburban","40%",0,0,0
"36710",36710,0.568435194902122,48,14.8,"M","Sedan","Suburban","20%",0,0,0
"36711",36711,0.593276250176132,51,4.9,"M","Sedan","Rural","20%",0,0,0
"36712",36712,0.706057667266577,39,2.1,"F","Commercial","Suburban","20%",0,0,0
"36713",36713,0.888703995267861,34,0.4,"M","SUV","Suburban","0%",0,0,0
"36714",36714,0.921081947744824,55,5.6,"M","SUV","Suburban","60%",0,0,0
"36715",36715,0.681333181681111,22,1.4,"M","SUV","Metro","60%",0,0,0
"36716",36716,0.755135162035003,33,1,"M","Commercial","Metro","20%",0,0,0
"36717",36717,0.579014176386409,47,3.3,"M","SUV","Rural","0%",0,0,0
"36718",36718,0.671256239525974,57,1.1,"F","SUV","Suburban","60%",0,0,0
"36719",36719,0.619045243249275,59,7.9,"F","Sedan","Metro","20%",0,0,0
"36720",36720,0.762546388665214,60,0.6,"M","Sedan","Suburban","40%",0,0,0
"36721",36721,0.787562576937489,32,0.5,"M","SUV","Suburban","20%",0,0,0
"36722",36722,0.819993322598748,67,2.5,"F","Sedan","Metro","20%",0,0,0
"36723",36723,0.68721633811947,20,3.9,"F","Sedan","Suburban","20%",0,0,0
"36724",36724,0.868713400675915,39,1,"F","Sedan","Metro","60%",0,0,0
"36725",36725,0.608867154456675,40,4.7,"F","Sedan","Suburban","60%",0,0,0
"36726",36726,0.773442590492778,46,0.8,"M","SUV","Suburban","60%",0,0,0
"36727",36727,0.626115711522289,29,3.7,"F","Sedan","Metro","40%",0,0,0
"36728",36728,0.656984428293072,43,1.3,"F","Sedan","Metro","20%",1,6249.76919479752,6249.76919479752
"36729",36729,0.537352243787609,19,1.9,"F","SUV","Metro","40%",0,0,0
"36730",36730,0.67804849287495,67,0.5,"M","Luxury","Suburban","60%",0,0,0
"36731",36731,0.770866420702077,41,1.9,"F","Sedan","Metro","40%",0,0,0
"36732",36732,0.630132298101671,45,2.3,"M","Sedan","Suburban","60%",0,0,0
"36733",36733,0.8259441354312,48,5.7,"M","Commercial","Suburban","20%",0,0,0
"36734",36734,0.682032385491766,48,1,"F","Luxury","Metro","40%",0,0,0
"36735",36735,0.762029457604513,55,3.2,"M","SUV","Rural","20%",0,0,0
"36736",36736,0.851618292508647,43,3.8,"F","Sedan","Suburban","40%",0,0,0
"36737",36737,0.574219331145287,48,0.5,"F","SUV","Suburban","60%",0,0,0
"36738",36738,0.503109728568234,52,3.9,"F","SUV","Metro","40%",0,0,0
"36739",36739,0.894730411353521,41,11.8,"M","SUV","Suburban","0%",0,0,0
"36740",36740,0.774019325501285,31,1.5,"F","Commercial","Metro","0%",0,0,0
"36741",36741,0.549343211692758,20,5.4,"M","Luxury","Suburban","40%",0,0,0
"36742",36742,0.57240437483415,61,1.6,"F","Sedan","Suburban","20%",0,0,0
"36743",36743,0.572738106828183,49,1,"F","SUV","Metro","20%",0,0,0
"36744",36744,0.581367954728194,45,5.1,"F","Commercial","Rural","60%",0,0,0
"36745",36745,0.78631505148951,25,4.2,"M","Sedan","Suburban","40%",0,0,0
"36746",36746,0.655309718684293,38,0.5,"F","Luxury","Suburban","0%",0,0,0
"36747",36747,0.848176891449839,36,5.8,"M","Luxury","Suburban","0%",0,0,0
"36748",36748,0.594130978453904,51,4.2,"F","Sedan","Rural","60%",0,0,0
"36749",36749,0.780944008030929,47,3.7,"F","SUV","Rural","60%",0,0,0
"36750",36750,0.522396590560675,30,2.8,"F","Luxury","Metro","60%",0,0,0
"36751",36751,0.83128165488597,38,1.9,"M","Sedan","Metro","20%",0,0,0
"36752",36752,0.877085008658469,53,3.8,"M","Sedan","Metro","20%",0,0,0
"36753",36753,0.735956545337103,35,0.3,"M","SUV","Suburban","60%",0,0,0
"36754",36754,0.787906371173449,40,1.6,"F","Luxury","Metro","60%",0,0,0
"36755",36755,0.900100463069975,34,0.1,"F","SUV","Suburban","40%",0,0,0
"36756",36756,0.609928738325834,39,12.2,"M","Sedan","Suburban","0%",0,0,0
"36757",36757,0.632875646580942,39,10.9,"F","Commercial","Metro","40%",0,0,0
"36758",36758,0.719332598499022,19,10.2,"M","Sedan","Metro","40%",0,0,0
"36759",36759,0.62845726206433,27,7.2,"M","Sedan","Metro","0%",0,0,0
"36760",36760,0.828800178365782,33,0.9,"F","Luxury","Rural","40%",0,0,0
"36761",36761,0.992787568131462,33,1.1,"F","Sedan","Rural","0%",0,0,0
"36762",36762,0.794435805408284,51,13.5,"F","SUV","Suburban","40%",0,0,0
"36763",36763,0.505399190820754,42,7.2,"M","Luxury","Metro","20%",0,0,0
"36764",36764,0.932584970025346,40,2.1,"M","Sedan","Metro","20%",0,0,0
"36765",36765,0.98969727777876,56,8.9,"F","Luxury","Metro","20%",0,0,0
"36766",36766,0.523515682551078,43,0.8,"F","Sedan","Metro","40%",0,0,0
"36767",36767,0.555862887413241,36,4.6,"M","SUV","Rural","60%",0,0,0
"36768",36768,0.536636253702454,46,0.4,"F","Sedan","Metro","40%",0,0,0
"36769",36769,0.963919026311487,43,4,"F","Commercial","Metro","20%",0,0,0
"36770",36770,0.638865106739104,46,3.1,"F","Sedan","Metro","40%",0,0,0
"36771",36771,0.760515328031033,30,1.4,"F","Sedan","Metro","40%",0,0,0
"36772",36772,0.997123063541949,35,8.5,"F","SUV","Suburban","40%",0,0,0
"36773",36773,0.699549620505422,69,4.2,"M","Sedan","Rural","40%",0,0,0
"36774",36774,0.60515978501644,36,2.4,"M","SUV","Rural","60%",0,0,0
"36775",36775,0.556411898811348,48,2.4,"M","Commercial","Metro","0%",0,0,0
"36776",36776,0.520570627762936,52,4,"F","Luxury","Metro","40%",0,0,0
"36777",36777,0.582566562225111,37,2.8,"M","SUV","Suburban","60%",0,0,0
"36778",36778,0.59089407871943,48,9.1,"F","Sedan","Suburban","20%",0,0,0
"36779",36779,0.709303261362948,48,0.6,"M","Commercial","Suburban","60%",0,0,0
"36780",36780,0.51873250096105,49,1,"F","SUV","Metro","40%",0,0,0
"36781",36781,0.860686991247348,61,0.4,"F","Sedan","Suburban","40%",0,0,0
"36782",36782,0.645367144839838,48,2.5,"M","Luxury","Metro","60%",0,0,0
"36783",36783,0.609075875254348,44,3.6,"M","Sedan","Suburban","20%",0,0,0
"36784",36784,0.631104860804044,22,3.3,"F","Sedan","Metro","0%",0,0,0
"36785",36785,0.776698839734308,46,0.4,"M","SUV","Metro","40%",0,0,0
"36786",36786,0.709568835562095,35,1,"F","SUV","Metro","20%",0,0,0
"36787",36787,0.81364339729771,59,7.5,"M","SUV","Metro","0%",0,0,0
"36788",36788,0.898019943968393,32,5.2,"F","SUV","Metro","20%",0,0,0
"36789",36789,0.568208787590265,52,0.1,"M","SUV","Metro","40%",0,0,0
"36790",36790,0.801348680630326,38,2,"M","Commercial","Rural","20%",0,0,0
"36791",36791,0.937795934733003,50,6.7,"M","SUV","Suburban","40%",0,0,0
"36792",36792,0.72469323000405,53,1.8,"M","SUV","Metro","60%",0,0,0
"36793",36793,0.926806349889375,47,4.3,"F","Commercial","Metro","60%",0,0,0
"36794",36794,0.578471867716871,43,4,"M","SUV","Suburban","40%",0,0,0
"36795",36795,0.81751839700155,32,6.8,"M","Luxury","Metro","40%",0,0,0
"36796",36796,0.522951259859838,36,3.9,"M","Sedan","Rural","40%",0,0,0
"36797",36797,0.546508576488122,42,4.5,"M","SUV","Metro","60%",0,0,0
"36798",36798,0.894496792345308,49,8.1,"M","SUV","Metro","20%",0,0,0
"36799",36799,0.921218230039813,36,4.7,"M","Luxury","Metro","60%",0,0,0
"36800",36800,0.795735124731436,28,5.8,"M","Luxury","Rural","20%",0,0,0
"36801",36801,0.954569766996428,38,6.5,"M","SUV","Metro","0%",0,0,0
"36802",36802,0.875765435048379,26,0.2,"M","Sedan","Suburban","60%",0,0,0
"36803",36803,0.988212221884169,31,4.6,"M","Commercial","Suburban","20%",0,0,0
"36804",36804,0.753544794861227,51,19.4,"M","Commercial","Metro","60%",0,0,0
"36805",36805,0.870515021844767,46,6.1,"F","SUV","Suburban","0%",0,0,0
"36806",36806,0.941042029298842,63,3.2,"M","Sedan","Metro","40%",0,0,0
"36807",36807,0.653335544280708,18,10.2,"M","Sedan","Metro","40%",0,0,0
"36808",36808,0.850729033118114,46,3.4,"F","Sedan","Metro","40%",0,0,0
"36809",36809,0.937243154039606,37,1.9,"M","Luxury","Metro","40%",0,0,0
"36810",36810,0.605348862009123,53,3.5,"F","SUV","Metro","40%",0,0,0
"36811",36811,0.922628484899178,41,7.6,"F","SUV","Suburban","40%",0,0,0
"36812",36812,0.717762079904787,48,5.4,"M","SUV","Suburban","40%",0,0,0
"36813",36813,0.680104861035943,41,1.3,"M","Sedan","Metro","40%",0,0,0
"36814",36814,0.638939676340669,35,3.6,"F","Commercial","Metro","40%",0,0,0
"36815",36815,0.938339678104967,32,1,"M","Sedan","Metro","60%",0,0,0
